Age,MeanDNE.Apex,MedianDNE.Apex,IQRDNE.Apex,TotalDNE.TotalPolygonFaces,MedianDNE.Whole,IQRDNE.Whole,MeanDNE.Convex,MeanDNE.Concave,Proportion.DNEunder0.0001,Proportion.DNEover0.6,Population
36,0.023275 ,0.007415 ,0.014314 ,0.007944 ,0.006102 ,0.012476 ,0.016981 ,0.014389 ,0.006904 ,0.000501 ,Southeast Asian
76,0.036558 ,0.014578 ,0.036560 ,0.028904 ,0.011925 ,0.027758 ,0.016872 ,0.035000 ,0.003094 ,0.002118 ,Southeast Asian
54,0.044853 ,0.007703 ,0.027865 ,0.021558 ,0.007051 ,0.017810 ,0.015969 ,0.016187 ,0.004496 ,0.001988 ,Southeast Asian
72,0.051714 ,0.010375 ,0.031887 ,0.045030 ,0.015297 ,0.027465 ,0.017877 ,0.016040 ,0.003653 ,0.002214 ,Southeast Asian
67,0.036903 ,0.013014 ,0.030573 ,0.026159 ,0.005763 ,0.032246 ,0.027663 ,0.030369 ,0.005067 ,0.001073 ,Southeast Asian
38,0.020974 ,0.008186 ,0.015623 ,0.024366 ,0.008740 ,0.009231 ,0.017407 ,0.014836 ,0.007770 ,0.000438 ,Southeast Asian
65,0.030886 ,0.015399 ,0.031384 ,0.017308 ,0.008861 ,0.024390 ,0.018135 ,0.021849 ,0.004298 ,0.002818 ,Southeast Asian
23,0.019262 ,0.004725 ,0.016585 ,0.010276 ,0.005235 ,0.006966 ,0.015727 ,0.010968 ,0.007964 ,0.000435 ,Southeast Asian
67,0.028185 ,0.012994 ,0.031238 ,0.017933 ,0.008693 ,0.018551 ,0.024403 ,0.018392 ,0.004242 ,0.001866 ,Southeast Asian
51,0.015272 ,0.010459 ,0.035312 ,0.020111 ,0.014027 ,0.018365 ,0.018164 ,0.017376 ,0.005918 ,0.001087 ,Southeast Asian
49,0.041337 ,0.018015 ,0.024229 ,0.021924 ,0.009429 ,0.014955 ,0.016489 ,0.024961 ,0.006288 ,0.001823 ,Southeast Asian
44,0.030809 ,0.015444 ,0.024878 ,0.017940 ,0.006442 ,0.014349 ,0.013801 ,0.028836 ,0.006744 ,0.001693 ,Southeast Asian
38,0.023453 ,0.005311 ,0.015106 ,0.020646 ,0.009888 ,0.006156 ,0.015150 ,0.014590 ,0.007306 ,0.000491 ,Southeast Asian
40,0.031351 ,0.008864 ,0.017458 ,0.019346 ,0.007913 ,0.006785 ,0.020456 ,0.019632 ,0.005093 ,0.001167 ,Southeast Asian
90,0.051222 ,0.016823 ,0.035713 ,0.047067 ,0.010981 ,0.032504 ,0.029683 ,0.031925 ,0.004630 ,0.001464 ,Southeast Asian
70,0.049346 ,0.011017 ,0.026056 ,0.016724 ,0.005426 ,0.026850 ,0.020252 ,0.032113 ,0.003520 ,0.001731 ,Southeast Asian
59,0.045345 ,0.013505 ,0.031615 ,0.016276 ,0.004176 ,0.021784 ,0.017115 ,0.018047 ,0.004923 ,0.001453 ,Southeast Asian
37,0.023448 ,0.007643 ,0.012156 ,0.012965 ,0.009557 ,0.009304 ,0.018717 ,0.014361 ,0.007284 ,0.000530 ,Southeast Asian
61,0.035103 ,0.015956 ,0.026645 ,0.017171 ,0.009874 ,0.019979 ,0.021251 ,0.021150 ,0.004752 ,0.001283 ,Southeast Asian
39,0.028665 ,0.014853 ,0.024867 ,0.007615 ,0.009212 ,0.009380 ,0.014919 ,0.015040 ,0.007787 ,0.001700 ,Southeast Asian
37,0.025580 ,0.007983 ,0.013912 ,0.008156 ,0.009949 ,0.005351 ,0.017135 ,0.015574 ,0.007364 ,0.000846 ,Southeast Asian
75,0.043822 ,0.010126 ,0.026758 ,0.028020 ,0.015133 ,0.019920 ,0.021463 ,0.031682 ,0.004275 ,0.002020 ,Southeast Asian
35,0.029175 ,0.002733 ,0.017635 ,0.020510 ,0.003054 ,0.010190 ,0.016674 ,0.015908 ,0.006818 ,0.000521 ,Southeast Asian
57,0.027732 ,0.010473 ,0.020736 ,0.017421 ,0.010276 ,0.024660 ,0.016170 ,0.019221 ,0.004955 ,0.001869 ,Southeast Asian
62,0.043377 ,0.012549 ,0.025706 ,0.024821 ,0.011738 ,0.023059 ,0.021340 ,0.025056 ,0.002988 ,0.002413 ,Southeast Asian
62,0.045962 ,0.014504 ,0.027778 ,0.021051 ,0.013742 ,0.023059 ,0.018502 ,0.026699 ,0.002916 ,0.002153 ,Southeast Asian
45,0.036900 ,0.010204 ,0.026664 ,0.022521 ,0.004170 ,0.021072 ,0.014945 ,0.015651 ,0.007211 ,0.000609 ,Southeast Asian
64,0.057454 ,0.019061 ,0.037567 ,0.018881 ,0.009466 ,0.029369 ,0.023137 ,0.029464 ,0.005302 ,0.001584 ,Southeast Asian
66,0.031606 ,0.017333 ,0.027396 ,0.026291 ,0.007882 ,0.023179 ,0.020207 ,0.014556 ,0.005773 ,0.001182 ,Southeast Asian
75,0.040569 ,0.013257 ,0.025760 ,0.019027 ,0.011616 ,0.022095 ,0.020644 ,0.031686 ,0.004270 ,0.001553 ,Southeast Asian
71,0.031885 ,0.014229 ,0.037278 ,0.019861 ,0.008315 ,0.030955 ,0.021239 ,0.018238 ,0.004179 ,0.001195 ,Southeast Asian
52,0.034844 ,0.008103 ,0.026243 ,0.017698 ,0.004991 ,0.020729 ,0.017001 ,0.017743 ,0.003449 ,0.001353 ,Southeast Asian
73,0.039780 ,0.010256 ,0.025937 ,0.028318 ,0.011490 ,0.026448 ,0.016740 ,0.031266 ,0.003512 ,0.002174 ,Southeast Asian
36,0.027327 ,0.004027 ,0.012150 ,0.024024 ,0.005094 ,0.010336 ,0.021796 ,0.021170 ,0.007053 ,0.000451 ,Southeast Asian
34,0.025391 ,0.003342 ,0.023493 ,0.019210 ,0.008632 ,0.010708 ,0.013328 ,0.015202 ,0.005416 ,0.001485 ,Southeast Asian
49,0.036842 ,0.008441 ,0.017855 ,0.013212 ,0.006912 ,0.014281 ,0.018861 ,0.023128 ,0.007179 ,0.002479 ,Southeast Asian
40,0.029884 ,0.012952 ,0.026737 ,0.018586 ,0.009935 ,0.012235 ,0.020979 ,0.020907 ,0.004852 ,0.002058 ,Southeast Asian
55,0.028296 ,0.019289 ,0.035791 ,0.024696 ,0.005609 ,0.008736 ,0.013875 ,0.018743 ,0.006927 ,0.001474 ,Southeast Asian
55,0.025106 ,0.007632 ,0.021571 ,0.028585 ,0.005745 ,0.017744 ,0.020668 ,0.031797 ,0.007059 ,0.001842 ,Southeast Asian
42,0.037081 ,0.013066 ,0.024532 ,0.017022 ,0.012718 ,0.022037 ,0.018926 ,0.024506 ,0.008466 ,0.000636 ,Southeast Asian
40,0.029293 ,0.011762 ,0.020848 ,0.019607 ,0.008950 ,0.012421 ,0.016274 ,0.019966 ,0.005193 ,0.002257 ,Southeast Asian
66,0.048006 ,0.018050 ,0.023413 ,0.035060 ,0.006883 ,0.023184 ,0.020159 ,0.017999 ,0.005497 ,0.001989 ,Southeast Asian
54,0.042238 ,0.010459 ,0.025186 ,0.013861 ,0.010676 ,0.017937 ,0.017048 ,0.013390 ,0.008392 ,0.002031 ,Southeast Asian
61,0.038529 ,0.007991 ,0.024024 ,0.020879 ,0.011336 ,0.027241 ,0.023867 ,0.024986 ,0.003885 ,0.002933 ,Southeast Asian
29,0.021691 ,0.003719 ,0.018226 ,0.011380 ,0.005595 ,0.009043 ,0.012565 ,0.011434 ,0.005258 ,0.001057 ,Southeast Asian
32,0.028146 ,0.007788 ,0.021762 ,0.005445 ,0.004626 ,0.007518 ,0.018878 ,0.012233 ,0.004913 ,0.000596 ,Southeast Asian
46,0.033785 ,0.009416 ,0.022426 ,0.022306 ,0.005581 ,0.011565 ,0.019275 ,0.013084 ,0.004224 ,0.002218 ,Southeast Asian
37,0.032947 ,0.010469 ,0.020554 ,0.018394 ,0.007590 ,0.006442 ,0.016904 ,0.017358 ,0.005997 ,0.000904 ,Southeast Asian
72,0.055236 ,0.009761 ,0.025902 ,0.031761 ,0.004308 ,0.026630 ,0.017426 ,0.031304 ,0.005877 ,0.002370 ,Southeast Asian
63,0.051302 ,0.017404 ,0.039511 ,0.023105 ,0.012090 ,0.027843 ,0.021206 ,0.015654 ,0.003985 ,0.002321 ,Southeast Asian
55,0.032936 ,0.017300 ,0.030988 ,0.023181 ,0.010418 ,0.017777 ,0.019898 ,0.025034 ,0.003552 ,0.002198 ,Southeast Asian
41,0.035083 ,0.012994 ,0.029904 ,0.018809 ,0.006569 ,0.012546 ,0.015875 ,0.024963 ,0.005133 ,0.001500 ,Southeast Asian
40,0.016752 ,0.008156 ,0.022079 ,0.023987 ,0.010124 ,0.012764 ,0.014171 ,0.022598 ,0.006837 ,0.001834 ,Southeast Asian
38,0.029912 ,0.010353 ,0.017524 ,0.014625 ,0.006846 ,0.020645 ,0.016816 ,0.023586 ,0.006476 ,0.001687 ,Southeast Asian
53,0.039239 ,0.017919 ,0.040511 ,0.023586 ,0.011688 ,0.012553 ,0.021889 ,0.015646 ,0.007322 ,0.001906 ,Southeast Asian
68,0.049137 ,0.021453 ,0.034456 ,0.020435 ,0.014061 ,0.019703 ,0.022237 ,0.031014 ,0.004671 ,0.001273 ,Southeast Asian
85,0.053222 ,0.010070 ,0.038987 ,0.035632 ,0.015997 ,0.031342 ,0.025381 ,0.031858 ,0.004310 ,0.002173 ,Southeast Asian
67,0.036637 ,0.021340 ,0.022483 ,0.027946 ,0.009766 ,0.026011 ,0.020422 ,0.032005 ,0.003360 ,0.000757 ,Southeast Asian
57,0.032798 ,0.014062 ,0.022318 ,0.015176 ,0.011818 ,0.027442 ,0.024531 ,0.027270 ,0.003772 ,0.001753 ,Southeast Asian
77,0.022884 ,0.014356 ,0.045187 ,0.021576 ,0.013978 ,0.020694 ,0.023030 ,0.030255 ,0.006782 ,0.002931 ,Southeast Asian
50,0.034899 ,0.007674 ,0.032050 ,0.014906 ,0.007848 ,0.011160 ,0.017040 ,0.016430 ,0.004631 ,0.002100 ,Southeast Asian
37,0.027257 ,0.010468 ,0.017221 ,0.008585 ,0.009064 ,0.010957 ,0.016752 ,0.015504 ,0.003273 ,0.000415 ,Southeast Asian
47,0.041302 ,0.021121 ,0.035817 ,0.018432 ,0.007189 ,0.011725 ,0.021079 ,0.017843 ,0.006032 ,0.000885 ,Southeast Asian
74,0.035921 ,0.020193 ,0.044737 ,0.038178 ,0.011775 ,0.030284 ,0.019820 ,0.033992 ,0.005043 ,0.003734 ,Southeast Asian
42,0.041053 ,0.013132 ,0.021857 ,0.009178 ,0.008704 ,0.012426 ,0.025195 ,0.027306 ,0.006413 ,0.001066 ,Southeast Asian
67,0.039039 ,0.009243 ,0.034147 ,0.024041 ,0.007768 ,0.021013 ,0.025414 ,0.035910 ,0.002747 ,0.002434 ,Southeast Asian
61,0.027790 ,0.011095 ,0.023289 ,0.021606 ,0.010514 ,0.024877 ,0.018490 ,0.029743 ,0.003262 ,0.002181 ,Southeast Asian
42,0.028273 ,0.018441 ,0.023993 ,0.019745 ,0.010734 ,0.012726 ,0.017464 ,0.017581 ,0.005919 ,0.000763 ,Southeast Asian
44,0.028394 ,0.018738 ,0.017498 ,0.025849 ,0.007558 ,0.020508 ,0.024728 ,0.020739 ,0.007333 ,0.001349 ,Southeast Asian
49,0.027039 ,0.020898 ,0.031003 ,0.023380 ,0.003335 ,0.006630 ,0.014362 ,0.016042 ,0.006981 ,0.001756 ,Southeast Asian
45,0.033570 ,0.010390 ,0.020599 ,0.018680 ,0.005596 ,0.012317 ,0.017870 ,0.015972 ,0.007565 ,0.001747 ,Southeast Asian
77,0.059984 ,0.020558 ,0.036797 ,0.019041 ,0.012394 ,0.014021 ,0.028183 ,0.037323 ,0.003516 ,0.001146 ,Southeast Asian
63,0.043481 ,0.016405 ,0.030255 ,0.031949 ,0.007296 ,0.022896 ,0.017136 ,0.018730 ,0.003849 ,0.002340 ,Southeast Asian
55,0.033831 ,0.013471 ,0.024292 ,0.022047 ,0.008571 ,0.017831 ,0.016795 ,0.022897 ,0.006412 ,0.001098 ,Southeast Asian
37,0.029562 ,0.007866 ,0.016236 ,0.020169 ,0.007081 ,0.011319 ,0.014609 ,0.015736 ,0.005317 ,0.000525 ,Southeast Asian
40,0.030924 ,0.009855 ,0.025068 ,0.015123 ,0.004559 ,0.013299 ,0.016379 ,0.017110 ,0.006914 ,0.001445 ,Southeast Asian
68,0.054931 ,0.014776 ,0.037151 ,0.031341 ,0.012689 ,0.027987 ,0.020501 ,0.029347 ,0.003561 ,0.002121 ,Southeast Asian
76,0.025430 ,0.012332 ,0.028784 ,0.028910 ,0.011542 ,0.026932 ,0.024055 ,0.031436 ,0.002677 ,0.002297 ,Southeast Asian
75,0.059970 ,0.016021 ,0.031279 ,0.021746 ,0.006296 ,0.021470 ,0.025936 ,0.018576 ,0.003855 ,0.001422 ,Southeast Asian
29,0.019904 ,0.005170 ,0.014587 ,0.017543 ,0.002925 ,0.007770 ,0.017104 ,0.013745 ,0.005775 ,0.000565 ,Southeast Asian
30,0.032102 ,0.005199 ,0.020172 ,0.024560 ,0.003090 ,0.016242 ,0.017616 ,0.012662 ,0.008222 ,0.001077 ,Southeast Asian
60,0.044958 ,0.011023 ,0.032722 ,0.023457 ,0.011451 ,0.022425 ,0.024742 ,0.031839 ,0.006287 ,0.001857 ,Southeast Asian
57,0.024771 ,0.018448 ,0.031741 ,0.022558 ,0.010743 ,0.010497 ,0.021254 ,0.028724 ,0.005655 ,0.001314 ,Southeast Asian
26,0.019895 ,0.002588 ,0.015013 ,0.009855 ,0.004263 ,0.009416 ,0.013965 ,0.011386 ,0.006678 ,0.000422 ,Southeast Asian
70,0.053486 ,0.019685 ,0.046078 ,0.018761 ,0.014869 ,0.020035 ,0.016294 ,0.020547 ,0.003741 ,0.001442 ,Southeast Asian
47,0.038605 ,0.008135 ,0.028194 ,0.018388 ,0.011370 ,0.012266 ,0.021907 ,0.015920 ,0.004770 ,0.001343 ,Southeast Asian
41,0.033915 ,0.009919 ,0.025626 ,0.015196 ,0.004174 ,0.025327 ,0.019172 ,0.024818 ,0.004896 ,0.001356 ,Southeast Asian
23,0.023108 ,0.002738 ,0.016796 ,0.015370 ,0.006905 ,0.011022 ,0.015969 ,0.015813 ,0.006973 ,0.000976 ,Southeast Asian
78,0.042338 ,0.024003 ,0.031061 ,0.034090 ,0.009323 ,0.025636 ,0.020287 ,0.027611 ,0.002737 ,0.003439 ,Southeast Asian
78,0.035918 ,0.015308 ,0.039149 ,0.031142 ,0.010583 ,0.023777 ,0.017167 ,0.018876 ,0.002770 ,0.002354 ,Southeast Asian
25,0.022265 ,0.002328 ,0.016217 ,0.012995 ,0.004463 ,0.008735 ,0.012886 ,0.010081 ,0.007623 ,0.000466 ,Southeast Asian
53,0.038512 ,0.020248 ,0.026018 ,0.015837 ,0.009557 ,0.021226 ,0.020620 ,0.012528 ,0.007097 ,0.000339 ,Southeast Asian
57,0.026047 ,0.015103 ,0.030674 ,0.024099 ,0.004677 ,0.013957 ,0.019277 ,0.024508 ,0.006240 ,0.002836 ,Southeast Asian
64,0.043487 ,0.012077 ,0.040329 ,0.026100 ,0.013826 ,0.023725 ,0.029381 ,0.024368 ,0.004036 ,0.001698 ,Southeast Asian
34,0.024380 ,0.005289 ,0.020199 ,0.019373 ,0.006309 ,0.012336 ,0.020296 ,0.020288 ,0.008645 ,0.000396 ,Southeast Asian
64,0.040557 ,0.021421 ,0.042580 ,0.021717 ,0.014225 ,0.023725 ,0.020150 ,0.028014 ,0.002989 ,0.001188 ,Southeast Asian
81,0.051377 ,0.019207 ,0.039220 ,0.041644 ,0.012388 ,0.031057 ,0.025530 ,0.029177 ,0.003148 ,0.001919 ,Southeast Asian
33,0.021836 ,0.004081 ,0.021601 ,0.021051 ,0.004514 ,0.016615 ,0.014809 ,0.015078 ,0.007620 ,0.001097 ,Southeast Asian
56,0.032637 ,0.010314 ,0.033936 ,0.022576 ,0.007764 ,0.017720 ,0.016530 ,0.021756 ,0.006432 ,0.001628 ,Southeast Asian
60,0.027304 ,0.012530 ,0.033698 ,0.027669 ,0.010751 ,0.021519 ,0.021603 ,0.025510 ,0.004340 ,0.003007 ,Southeast Asian
40,0.026162 ,0.009258 ,0.022443 ,0.009250 ,0.004669 ,0.013975 ,0.016644 ,0.021134 ,0.006296 ,0.001054 ,Southeast Asian
53,0.034146 ,0.017067 ,0.037443 ,0.019990 ,0.007061 ,0.026274 ,0.020605 ,0.015513 ,0.007154 ,0.001556 ,Southeast Asian
68,0.042166 ,0.016521 ,0.016001 ,0.029017 ,0.008473 ,0.023849 ,0.020215 ,0.021723 ,0.003787 ,0.002250 ,Southeast Asian
59,0.043266 ,0.015323 ,0.018502 ,0.022468 ,0.012036 ,0.018110 ,0.024514 ,0.018781 ,0.005642 ,0.002287 ,Southeast Asian
32,0.023823 ,0.007326 ,0.015660 ,0.007748 ,0.002132 ,0.015864 ,0.015313 ,0.017335 ,0.008848 ,0.000537 ,Southeast Asian
73,0.048574 ,0.014779 ,0.025892 ,0.019858 ,0.009293 ,0.020802 ,0.023358 ,0.020975 ,0.004645 ,0.001409 ,Southeast Asian
72,0.051060 ,0.020364 ,0.031569 ,0.023293 ,0.011512 ,0.024646 ,0.018532 ,0.023775 ,0.001471 ,0.003073 ,Southeast Asian
33,0.023789 ,0.006217 ,0.016530 ,0.020676 ,0.004120 ,0.015057 ,0.014828 ,0.015879 ,0.008131 ,0.001308 ,Southeast Asian
54,0.021447 ,0.010233 ,0.036425 ,0.019467 ,0.010368 ,0.007118 ,0.017528 ,0.021382 ,0.006807 ,0.001314 ,Southeast Asian
59,0.034630 ,0.009601 ,0.041269 ,0.024996 ,0.012445 ,0.017242 ,0.020500 ,0.021926 ,0.007080 ,0.001892 ,Southeast Asian
66,0.050648 ,0.024632 ,0.042042 ,0.015086 ,0.010338 ,0.026431 ,0.024060 ,0.032318 ,0.003792 ,0.000782 ,Southeast Asian
50,0.037580 ,0.012789 ,0.034650 ,0.018620 ,0.005483 ,0.012683 ,0.020574 ,0.026206 ,0.004365 ,0.001768 ,Southeast Asian
51,0.031937 ,0.016254 ,0.033305 ,0.020714 ,0.011969 ,0.021659 ,0.017207 ,0.016036 ,0.003503 ,0.001141 ,Southeast Asian
67,0.035961 ,0.008348 ,0.031512 ,0.022017 ,0.011579 ,0.019028 ,0.018654 ,0.029073 ,0.005562 ,0.002172 ,Southeast Asian
65,0.048728 ,0.009699 ,0.025684 ,0.005321 ,0.010107 ,0.017556 ,0.021198 ,0.025740 ,0.003216 ,0.002017 ,Southeast Asian
42,0.031268 ,0.014863 ,0.023352 ,0.022073 ,0.007793 ,0.007179 ,0.023157 ,0.030506 ,0.005355 ,0.000505 ,Southeast Asian
59,0.035885 ,0.020521 ,0.024580 ,0.029255 ,0.009308 ,0.017256 ,0.023254 ,0.027857 ,0.007438 ,0.001441 ,Southeast Asian
63,0.049681 ,0.011993 ,0.035410 ,0.014664 ,0.010723 ,0.022909 ,0.020894 ,0.021046 ,0.004236 ,0.001992 ,Southeast Asian
75,0.028316 ,0.012832 ,0.021410 ,0.044709 ,0.011481 ,0.027220 ,0.019647 ,0.031710 ,0.001995 ,0.001330 ,Southeast Asian
77,0.051015 ,0.011739 ,0.026978 ,0.023778 ,0.012951 ,0.017819 ,0.026618 ,0.015798 ,0.003204 ,0.001191 ,Southeast Asian
37,0.027496 ,0.009009 ,0.018061 ,0.020889 ,0.006194 ,0.015615 ,0.015406 ,0.017483 ,0.007247 ,0.002417 ,Southeast Asian
56,0.038333 ,0.011541 ,0.022396 ,0.023887 ,0.013044 ,0.021810 ,0.018285 ,0.015856 ,0.006058 ,0.001613 ,Southeast Asian
25,0.020069 ,0.003047 ,0.014972 ,0.018234 ,0.005573 ,0.009929 ,0.013971 ,0.010027 ,0.006332 ,0.000367 ,Southeast Asian
55,0.041794 ,0.009022 ,0.021068 ,0.020399 ,0.004072 ,0.011555 ,0.020766 ,0.020092 ,0.005293 ,0.001975 ,Southeast Asian
91,0.067757 ,0.017616 ,0.032081 ,0.037988 ,0.012051 ,0.041657 ,0.028451 ,0.030538 ,0.002944 ,0.004439 ,Southeast Asian
47,0.036005 ,0.008116 ,0.021023 ,0.021160 ,0.010221 ,0.013661 ,0.016364 ,0.023923 ,0.004328 ,0.001517 ,Southeast Asian
84,0.038872 ,0.019071 ,0.032716 ,0.020316 ,0.013764 ,0.024486 ,0.021788 ,0.027481 ,0.004224 ,0.001146 ,Southeast Asian
91,0.036377 ,0.017189 ,0.030249 ,0.042967 ,0.012390 ,0.031660 ,0.033171 ,0.036156 ,0.002437 ,0.004085 ,Southeast Asian
71,0.038958 ,0.021009 ,0.044545 ,0.023411 ,0.010082 ,0.026828 ,0.021429 ,0.029870 ,0.004962 ,0.002093 ,Southeast Asian
40,0.027917 ,0.012993 ,0.020626 ,0.019776 ,0.004264 ,0.014964 ,0.019741 ,0.021814 ,0.005006 ,0.001061 ,Southeast Asian
30,0.023005 ,0.003805 ,0.014807 ,0.012370 ,0.002973 ,0.014407 ,0.015178 ,0.015906 ,0.006254 ,0.000523 ,Southeast Asian
85,0.051102 ,0.011478 ,0.038948 ,0.037647 ,0.011098 ,0.031364 ,0.026394 ,0.031874 ,0.003581 ,0.002645 ,Southeast Asian
34,0.023396 ,0.008084 ,0.017133 ,0.007556 ,0.005274 ,0.014708 ,0.020351 ,0.016652 ,0.005916 ,0.000789 ,Southeast Asian
24,0.025203 ,0.003106 ,0.014981 ,0.010017 ,0.006488 ,0.010475 ,0.017258 ,0.017756 ,0.008929 ,0.001581 ,Southeast Asian
40,0.025401 ,0.007943 ,0.024964 ,0.023014 ,0.004316 ,0.017415 ,0.016557 ,0.017445 ,0.008031 ,0.001228 ,Southeast Asian
39,0.020008 ,0.007003 ,0.016607 ,0.009794 ,0.005931 ,0.019867 ,0.021617 ,0.013228 ,0.005351 ,0.000484 ,Southeast Asian
30,0.025040 ,0.006004 ,0.016765 ,0.020454 ,0.006763 ,0.008543 ,0.018623 ,0.013369 ,0.005399 ,0.001510 ,Southeast Asian
72,0.019429 ,0.017168 ,0.034857 ,0.016975 ,0.009154 ,0.021397 ,0.026661 ,0.020893 ,0.005203 ,0.001012 ,Southeast Asian
49,0.047902 ,0.019265 ,0.026839 ,0.020851 ,0.005359 ,0.028764 ,0.024026 ,0.025357 ,0.004872 ,0.001376 ,Southeast Asian
86,0.042696 ,0.016653 ,0.034285 ,0.033538 ,0.013527 ,0.030011 ,0.024174 ,0.029769 ,0.003749 ,0.002708 ,Southeast Asian
37,0.026048 ,0.006078 ,0.024403 ,0.025627 ,0.008235 ,0.018440 ,0.020729 ,0.015128 ,0.005239 ,0.000386 ,Southeast Asian
52,0.027951 ,0.019149 ,0.030815 ,0.029512 ,0.006334 ,0.015816 ,0.014932 ,0.022697 ,0.006129 ,0.001782 ,Southeast Asian
66,0.039909 ,0.009328 ,0.024794 ,0.023617 ,0.011055 ,0.023214 ,0.020243 ,0.018882 ,0.003689 ,0.002753 ,Southeast Asian
74,0.047303 ,0.023440 ,0.040896 ,0.023119 ,0.011953 ,0.027305 ,0.020490 ,0.028574 ,0.004607 ,0.002356 ,Southeast Asian
72,0.043896 ,0.013909 ,0.033670 ,0.022833 ,0.011517 ,0.026659 ,0.024076 ,0.027390 ,0.002142 ,0.002366 ,Southeast Asian
42,0.018362 ,0.016915 ,0.021093 ,0.026525 ,0.004513 ,0.010220 ,0.022037 ,0.027692 ,0.004551 ,0.001908 ,Southeast Asian
47,0.032144 ,0.019733 ,0.033950 ,0.021580 ,0.005546 ,0.014518 ,0.015267 ,0.022889 ,0.005579 ,0.001555 ,Southeast Asian
34,0.029438 ,0.007423 ,0.019446 ,0.013634 ,0.006476 ,0.019315 ,0.019411 ,0.010928 ,0.007597 ,0.000402 ,Southeast Asian
26,0.026556 ,0.004206 ,0.016253 ,0.014180 ,0.007009 ,0.011728 ,0.014692 ,0.014176 ,0.008322 ,0.000775 ,Southeast Asian
38,0.028740 ,0.010448 ,0.017967 ,0.011224 ,0.005287 ,0.018683 ,0.018215 ,0.020603 ,0.005619 ,0.000417 ,Southeast Asian
64,0.044916 ,0.012975 ,0.016012 ,0.008533 ,0.008239 ,0.023746 ,0.025391 ,0.032297 ,0.005966 ,0.002394 ,Southeast Asian
61,0.022581 ,0.011866 ,0.029834 ,0.024730 ,0.011503 ,0.019200 ,0.020101 ,0.020431 ,0.001817 ,0.002599 ,Southeast Asian
77,0.027890 ,0.015104 ,0.038490 ,0.024175 ,0.007756 ,0.027782 ,0.019337 ,0.027911 ,0.004797 ,0.003697 ,Southeast Asian
64,0.038691 ,0.010329 ,0.040947 ,0.024615 ,0.013455 ,0.029770 ,0.026371 ,0.031823 ,0.004002 ,0.001551 ,Southeast Asian
49,0.031380 ,0.014042 ,0.024094 ,0.021317 ,0.007680 ,0.014346 ,0.025629 ,0.017620 ,0.004704 ,0.001879 ,Southeast Asian
53,0.046295 ,0.009042 ,0.033183 ,0.021220 ,0.004043 ,0.020459 ,0.024234 ,0.029327 ,0.005884 ,0.002644 ,Southeast Asian
57,0.032756 ,0.019635 ,0.025673 ,0.019655 ,0.008134 ,0.025528 ,0.023219 ,0.026218 ,0.005415 ,0.001785 ,Southeast Asian
75,0.034225 ,0.016597 ,0.018096 ,0.027020 ,0.011762 ,0.023135 ,0.025277 ,0.031605 ,0.006053 ,0.003172 ,Southeast Asian
39,0.029278 ,0.008142 ,0.017738 ,0.007625 ,0.009901 ,0.018700 ,0.020396 ,0.014720 ,0.005370 ,0.000536 ,Southeast Asian
34,0.025854 ,0.008047 ,0.013489 ,0.010341 ,0.004529 ,0.019648 ,0.015868 ,0.015792 ,0.007073 ,0.001186 ,Southeast Asian
87,0.034966 ,0.014415 ,0.029493 ,0.025351 ,0.007946 ,0.024197 ,0.022692 ,0.023425 ,0.002478 ,0.001938 ,Southeast Asian
52,0.025777 ,0.006913 ,0.021764 ,0.020705 ,0.005830 ,0.026544 ,0.016216 ,0.017219 ,0.008685 ,0.001345 ,Southeast Asian
32,0.017338 ,0.004134 ,0.016453 ,0.011210 ,0.004149 ,0.009688 ,0.016815 ,0.015145 ,0.007301 ,0.000680 ,Southeast Asian
44,0.017798 ,0.016589 ,0.023000 ,0.019831 ,0.004856 ,0.017539 ,0.017502 ,0.015755 ,0.004339 ,0.000561 ,Southeast Asian
64,0.035180 ,0.010195 ,0.029732 ,0.021342 ,0.012693 ,0.021298 ,0.024098 ,0.018405 ,0.002419 ,0.002145 ,Southeast Asian
51,0.041574 ,0.015113 ,0.040940 ,0.022602 ,0.007005 ,0.020639 ,0.015333 ,0.018113 ,0.006594 ,0.002249 ,Southeast Asian
66,0.041098 ,0.021960 ,0.043366 ,0.023498 ,0.015057 ,0.023521 ,0.019961 ,0.018890 ,0.002912 ,0.002418 ,Southeast Asian
40,0.034556 ,0.010131 ,0.027326 ,0.020383 ,0.004382 ,0.011297 ,0.012373 ,0.025860 ,0.005722 ,0.001059 ,Southeast Asian
51,0.043811 ,0.006390 ,0.024488 ,0.018017 ,0.006661 ,0.018843 ,0.016395 ,0.014323 ,0.004789 ,0.001618 ,Southeast Asian
48,0.033335 ,0.009105 ,0.024195 ,0.021183 ,0.005509 ,0.014927 ,0.015536 ,0.021688 ,0.007821 ,0.001499 ,Southeast Asian
91,0.064991 ,0.017244 ,0.027651 ,0.026846 ,0.017589 ,0.024871 ,0.024348 ,0.039702 ,0.002073 ,0.003586 ,Southeast Asian
43,0.031196 ,0.011098 ,0.022612 ,0.022417 ,0.004506 ,0.010825 ,0.021875 ,0.015827 ,0.004190 ,0.002618 ,Southeast Asian
59,0.021556 ,0.011645 ,0.020302 ,0.032485 ,0.010032 ,0.026439 ,0.019014 ,0.025289 ,0.006508 ,0.002309 ,Southeast Asian
